,result,moves
123,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '3R', '8L', '2R', '10L', '3L']"
124,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '0L', '8L', '2R', '8L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '4R', '8L']"
125,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '0L', '8L', '2R', '8L', '1L', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4L']"
126,1,"['2R', '9L', '0L', '8L', '3R', '9L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '2R']"
127,-1,"['8L', '3L', '9L', '2R', '8L', '4L', '8L', '2R', '8L', '3L', '6L', '3L', '7L', '3L', '9L', '2R', '8L', '0L', '8L', '3R', '9L', '4L', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3R', '9L', '4L']"
128,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
129,1,"['8L', '0R', '9L', '3L', '8L', '0L', '9L', '3L', '8L']"
130,-1,"['8L', '0R', '9L', '1R', '8L', '2R', '9L', '0R', '8L', '2R', '9L', '2R', '8L', '3L', '8L', '0R', '9L', '2R', '9L', '3L', '9L', '2R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R']"
131,1,"['8L', '0L', '8L', '4L', '8L', '3L', '8L', '2R', '10L']"
132,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
133,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
134,1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '0R', '6L', '1L', '7L', '2R', '8L', '2R', '6L', '0R', '7L', '2R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
135,-1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L']"
136,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
137,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
138,1,"['8L', '0L', '8L', '3L', '8L', '0R', '9L', '1R', '8L', '2R', '8L', '0L', '7L', '4R', '7L', '2R', '7L', '3R', '7L', '0R', '6L', '3R', '10L', '4L', '8L']"
139,1,"['8L', '0L', '8L', '4L', '8L', '0R', '9L', '2R', '8L', '2R', '9L', '0L', '6L', '2R', '10L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
140,-1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '3R', '8L', '0R', '9L', '1R', '8L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
141,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
142,-1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0R', '6L', '2R', '10L', '1L', '9L', '3L', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
143,1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '0L', '8L', '2R', '7L', '2R', '6L', '2R', '10L']"
144,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
145,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3R', '8L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R']"
146,-1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '3L', '9L', '2R', '9L', '3R', '8L', '2R', '9L', '3L', '8L', '2R', '9L', '1L', '8L', '2R', '7L', '2R', '7L', '3L', '6L', '2R', '10L', '3R', '8L', '4R', '8L', '2R', '10L', '0R']"
147,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
148,1,"['2R', '9L', '0L', '8L', '4L', '9L', '2R', '9L', '2R', '9L', '4L', '8L']"
149,1,"['8L', '3L', '9L', '2R', '8L', '3R', '8L', '3L', '8L', '0R', '8L', '2R', '10L']"
150,-1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '3L', '8L', '2R', '9L', '0R', '8L', '1R']"
151,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
152,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
153,-1,"['2R', '9L', '4L', '8L', '2R', '8L', '3L', '7L', '0L', '8L', '1R', '6L', '2R', '10L', '3L', '8L', '2R', '9L', '2R', '9L', '3R', '9L', '0L', '8L', '3R', '7L', '4R', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R']"
154,-1,"['8L', '4R', '8L', '2R', '8L', '0L', '8L', '2R', '7L', '1R', '6L', '2R', '7L', '4L', '6L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '3R', '9L', '0R', '8L']"
155,-1,"['8L', '0L', '8L', '1R', '8L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '10L', '3R', '9L', '0R', '8L']"
156,1,"['8L', '0R', '9L', '4L', '8L', '2R', '9L', '3R', '8L', '1R', '8L', '2R', '9L', '3R', '9L', '2R', '8L', '2R', '10L', '0L', '8L', '1L', '8L', '2R', '10L', '3L', '8L', '2R', '9L', '3R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0L', '6L', '3L', '8L', '2R']"
157,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0R', '6L', '3R', '8L', '3R', '9L', '3L', '8L', '2R']"
158,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
159,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
160,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3R', '8L', '3L', '7L', '2R']"
161,1,"['8L', '0L', '8L', '4L', '8L', '0R', '9L', '2R', '8L', '2R', '9L', '0L', '6L', '2R', '10L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '1L', '8L', '3R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
162,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4L', '8L', '3R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
163,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
164,-1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '4R', '6L', '2R', '10L', '3L', '8L', '2R']"
165,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '0R']"
166,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '0R']"
167,-1,"['8L', '3L', '9L', '2R', '8L', '4L', '8L', '2R', '8L', '3R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '4R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '4L']"
168,1,"['2R', '9L', '0L', '8L', '3L', '9L', '2R', '10L', '2R', '9L', '2R', '8L', '3L', '9L', '2R', '8L', '4R', '8L', '2R', '10L', '2R', '9L']"
169,1,"['2R', '9L', '0L', '8L', '3L', '9L', '2R', '10L', '2R', '9L', '2R', '8L', '3L', '9L', '2R', '8L', '3R', '7L', '2R']"
170,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
171,1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '0L', '8L', '4L', '9L', '3L', '10L', '2R', '9L', '3R', '8L', '4R', '8L', '1L', '9L', '0L', '10L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1L', '7L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
172,-1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '4R', '10L', '3R', '9L', '4R', '8L', '0R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0R', '6L', '1L', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '10L', '2R', '9L', '3L']"
173,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
174,1,"['8L', '0R', '9L', '3L', '8L', '0L', '9L', '3R', '8L']"
175,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
176,1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '0R', '8L', '2R', '7L', '4R', '8L', '2R', '8L']"
177,-1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3R', '9L', '4L', '8L', '2R', '9L', '3R', '8L', '4R', '8L', '4R', '8L', '0R', '9L', '1R', '8L', '2R']"
178,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
179,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0L', '8L', '1L', '9L', '3R', '8L', '4R', '8L', '3R', '9L', '4R', '6L', '4R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '1L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '4R', '8L', '1L', '9L', '0R', '8L', '1L', '7L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4L', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '4L']"
180,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '10L', '2R', '9L', '3L']"
181,-1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '4L', '9L', '1R', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '1L', '8L']"
182,-1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '1R', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '1L', '9L', '0L', '7L', '3L']"
183,1,"['8L', '0L', '8L', '4L', '8L', '0R', '9L', '2R', '8L', '2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '1R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0L', '8L']"
184,-1,"['8L', '0R', '9L', '1R', '8L', '2R', '9L', '0R', '8L', '2R', '9L', '2R', '8L', '3R', '6L', '1L', '7L', '0R', '6L', '2R']"
185,-1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '4L', '8L', '1R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '0L', '10L', '2R', '9L', '0L', '8L']"
186,1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '0R', '8L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0L', '8L']"
187,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '4R', '6L', '0L', '9L', '2R', '8L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R']"
188,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
189,-1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '1R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
190,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
191,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
192,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0L', '8L', '3R', '9L', '1R', '8L', '2R', '7L', '2R']"
193,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
194,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3R', '9L', '3R', '8L']"
195,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '4R', '6L', '2R', '10L', '3R', '8L', '0L', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '0R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3R', '8L', '3L', '9L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '0L', '7L', '2R', '7L', '0L', '9L', '3R', '8L', '4R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4R', '8L', '0L', '8L', '2R', '10L', '0L', '8L']"
196,1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '9L', '0L', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '1L', '9L', '3L', '8L', '2R', '7L', '3R', '8L', '3R', '9L', '3L', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
197,1,"['8L', '3L', '9L', '2R', '8L', '4R', '8L', '2R', '8L', '2R', '8L', '2R', '8L', '2R', '8L', '0R', '10L', '2R', '9L', '3L']"
198,-1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3R', '10L', '4R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '8L', '4R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '3L', '8L', '2R', '7L', '3R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '4L']"
199,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0L', '6L', '3R', '8L', '3R', '9L', '3R', '8L', '3L', '7L', '2R']"
200,-1,"['8L', '0L', '8L', '4R']"
201,-1,"['8L', '3L', '9L', '2R', '8L', '0L', '8L', '2R', '8L', '2R', '8L', '1L', '8L', '2R', '9L', '2R', '9L', '2R', '9L', '3L', '8L', '2R']"
202,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3R', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L']"
203,1,"['8L', '3L', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '0R', '8L', '1L', '8L', '2R', '8L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '3R', '8L', '1L', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '1L', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3R', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '4R', '8L']"
204,-1,"['8L', '3L', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '1R', '7L', '3R', '8L', '2R', '6L', '3L', '9L', '2R', '9L', '3L', '8L', '2R', '7L', '1R', '7L', '2R', '6L', '2R', '8L', '2R', '10L', '0R']"
205,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '4R', '10L', '3R', '9L', '4R', '8L', '0L', '8L', '1R']"
206,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
207,-1,"['8L', '3L', '9L', '2R', '8L', '3R', '8L', '3R', '8L', '2R', '7L', '3R', '10L', '2R', '8L', '0R', '8L', '2R', '9L', '3R', '8L', '0L', '6L', '4L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
208,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
