,result,moves
471,-1,"['8L', '6R', '10R', '6L', '9L', '7R', '7L', '10L', '9L', '8L', '7R', '8R', '9R', '10R', '7L', '9R', '10R', '8R']"
472,-1,"['6L', '9L', '9L', '6R', '7R', '8R', '9L', '8R', '6L', '9R', '10R', '8L', '7L', '6L', '9L']"
473,-1,"['9L', '10R', '7L', '10L', '6R', '8L', '7L', '6L', '10L', '7L', '7L', '10R', '7L', '6L', '8L', '10L']"
474,1,"['10L', '9L', '10R', '7R', '7L', '6L', '7R', '8L', '7L', '6R', '8R']"
475,1,"['8L', '10R', '10R', '7L', '9L', '7R']"
476,-1,"['6R', '10R', '7R', '7L', '9L', '7L', '6R', '8L', '7L', '6R', '7L', '6R', '7L', '6L', '7L', '9R', '8R', '10R', '9R', '10L', '9R', '10R']"
477,1,"['10L', '7R', '7L', '8L', '7R', '9R', '8L', '6L', '10L', '7L', '8L', '6R', '10L', '9L', '7R']"
478,1,"['10L', '8R', '10L', '10R', '8R', '8R', '8L', '9L', '8L', '7R', '8L', '7L', '6R', '7R', '8R']"
479,1,"['6R', '8R', '9R', '9L', '10R', '6L', '9L', '8R', '9L', '7R', '10R', '8R', '9L', '10R', '8R']"
480,1,"['7L', '9L', '6L', '6R', '7L', '8L', '6L', '8L', '6R']"
481,-1,"['7L', '8L', '6R', '6L', '8R', '8R', '7L', '10R', '6L', '7L', '6L', '10L', '9R', '9L', '9L', '8R', '6L', '6R', '6R', '8L', '10R', '7R', '9L', '8L', '7R', '8R', '9R', '7L', '9L', '6L', '7L', '6R', '9R', '10R', '6L', '8L', '7R', '8L', '7L', '7R', '8L']"
482,1,"['9L', '10L', '10L', '8L', '6L', '8R', '9R', '10R', '9R', '10R', '7R', '10R', '10L', '8L', '7R', '10L', '9R', '8R', '9R', '10L', '8R']"
483,-1,"['8R', '7R', '10L', '6L', '9R', '9R', '10L', '9R', '10L', '6R', '9L', '8R']"
484,-1,"['6R', '8L', '6R', '10R', '10R', '8L', '6L', '6L', '7L', '6L', '9R', '7L', '7L', '9R', '6R', '10R', '7L', '6L', '9L', '6L', '8R', '9L']"
485,-1,"['7R', '8R', '9L', '7L', '6R', '10L', '9L']"
486,-1,"['9L', '10L', '10L', '8L', '9L', '6R', '8R']"
487,1,"['8R', '6L', '7R', '6L', '9R', '10L', '7R']"
488,-1,"['8R', '6L', '10L', '6L', '8R', '9L', '10R', '6L', '9L', '6L', '6L', '9L', '8L', '6R', '7L', '6L', '8R', '8L', '9R', '7R', '8R', '9R', '10R', '7R', '8L', '7L', '6L', '6L', '8R']"
489,-1,"['10R', '10R', '8L', '6L', '10R']"
490,1,"['10L', '9R', '6R', '9L', '8L', '7R', '9L', '8L', '6R', '10L']"
491,1,"['10R', '6L', '10R', '7R', '9L', '7R', '9L', '8R']"
492,1,"['9L', '10R', '8L', '8L', '7L', '10R', '6L', '6L', '7L', '10L', '9R', '7L', '10R', '6L', '9R', '7L', '8R', '9R', '10R']"
493,-1,"['10R', '7R', '7R', '9R', '8L', '10L', '9L', '8L', '7R', '8R']"
494,-1,"['6L', '8L', '10L', '8R', '9R', '6R', '8L', '7L', '9L', '7L', '8R', '10R']"
495,-1,"['10L', '7R', '8L', '9R', '8L', '6L', '6R', '7L', '10R', '6L', '8L', '9L', '8R', '7L', '7R', '8R']"
496,1,"['9L', '9R', '7L', '9L', '10L', '9R', '10L']"
497,-1,"['8L', '8L']"
498,-1,"['6L', '9L', '8L', '10R', '7R', '10L', '8L', '6L', '10R', '6R', '7R', '8R', '7R', '7R', '8L', '9R', '7R', '8R', '10L']"
499,-1,"['8R', '10L', '7R', '9R', '10L', '6R', '6L', '9L', '6R', '10L']"
500,-1,"['6R', '10R', '6R', '8L', '9L', '10L', '9L', '8R', '9L', '8L', '6R', '9L', '7L', '6L', '8R', '9L', '8L']"
501,-1,"['8L', '7L', '8R', '10R', '8L', '7L']"
502,-1,"['8L', '9R', '6L', '7R', '10R', '7L', '8R', '9R', '10L', '9L', '8L']"
503,-1,"['9R', '10L', '8R', '8R', '7R', '10L']"
504,-1,"['10L', '9R', '8L', '6L', '9L', '10L', '7L', '6R']"
505,-1,"['7L', '10L', '8R', '9R', '6R', '7R', '10L', '8L', '6R', '8L', '7R', '8R', '9R', '9R', '10R', '9L', '6R']"
506,1,"['8L', '7R', '10R', '8L', '9R', '9R', '6L', '7L', '6L', '8L', '7R', '8L']"
507,1,"['8R', '8R', '10R', '9R', '7L', '6L', '10R', '9L', '7R', '8L', '6R']"
508,1,"['7R', '6R', '9L', '10R', '8L', '9L', '9R', '10L', '9L', '8L', '7L', '6L', '9L', '6L', '6R', '7L', '6L', '6R', '7L', '6R']"
509,-1,"['6L', '8R', '7R', '9L', '6L', '10R', '8L', '9R', '10L', '9R', '10L']"
510,-1,"['10R', '8L', '7R', '10L', '7L', '6R', '8L']"
511,-1,"['6R', '7L', '8R', '6L', '9L', '8R', '10L', '9L', '6L', '8L', '6R', '7R', '8R', '9L', '10R', '7L', '6R']"
512,-1,"['7R', '8R', '10L', '10L', '8R', '7L', '8L', '9L', '10R', '8R', '9L', '10L', '9L', '6L', '8R', '6R', '9R', '10L', '7R', '10L', '9R', '7L', '10L']"
513,-1,"['7L', '8R', '6R', '8R', '10R', '10R', '6R', '6L', '8R', '6L', '6L', '9L', '8L', '7L', '6R', '8R', '7R', '10L']"
514,1,"['10R', '9R', '9R', '6L', '10L', '9L', '8R', '6L', '9L', '7R', '8R', '10R', '10R', '8L', '7R', '8L', '9R', '6R', '6L']"
515,1,"['9L', '6L', '6R', '8L', '8L', '10L', '9R', '10L', '9R', '10L', '7R', '6R', '7R', '8L', '7R', '8R', '9R', '10R', '6L', '6R', '7L', '8L', '10L', '9L', '8L', '7R', '8L', '7R', '8R']"
516,1,"['9L', '9L', '6L', '7L', '9R', '7L', '10L', '7R']"
517,1,"['6L', '10L', '6R']"
518,-1,"['8R', '8R', '9R', '7L', '6R', '8R', '7L', '6R', '7R']"
519,-1,"['7R', '8L', '8R', '6L', '7R', '8L', '6R', '10R', '7L', '9R', '6L', '9R']"
520,-1,"['8R', '7L', '6R', '8L', '9R', '6R', '7R', '9R', '7L', '9R', '10L', '9R', '10R']"
521,-1,"['6L', '10L', '9L', '6L', '9R', '7R', '10R', '6L', '10L', '6L', '10R']"
522,-1,"['6L', '6L', '10L', '7L', '6L', '8L', '7L', '6R', '7R', '6L', '8R', '6R', '7L', '6R', '7L', '6R', '7L']"
523,1,"['7R', '10L', '9L', '8L', '8L']"
524,-1,"['9L', '6R', '6L']"
525,1,"['7L', '10R', '6R', '9R', '6L', '6R', '6R', '6L', '8L']"
526,1,"['8R', '9L', '10L', '6R', '10L', '9L', '9R', '10L', '6R', '7R', '8L', '8R', '6R', '8L']"
527,-1,"['10R', '6R', '6R', '7R', '10R', '8L', '9L', '8L', '7L', '6R', '7L', '6R', '7R', '8R', '9L', '8L']"
528,-1,"['10L', '9L', '6L', '9R', '10L', '10R', '10L', '7L', '6L']"
529,-1,"['7R', '6L', '8R', '8L', '10L', '6R', '10L', '7R']"
530,-1,"['9L', '6R', '6L', '7R', '10R', '9R', '6L', '10R', '8L', '7L', '6L', '9L', '8R']"
531,-1,"['8L', '8L', '6L', '7L', '9R', '10L', '9R', '7L', '7L', '6L', '6R']"
532,-1,"['6L', '7L', '9L', '10L', '8L', '6R', '8R', '6R', '6R', '10L', '6L', '8L', '7R', '8L', '6R', '7L', '6R', '8R', '6L', '7L', '9L', '6R', '7L', '10R', '6L', '7L', '8L', '7L', '9L', '10R', '8L', '10R', '7R']"
533,-1,"['9L', '7R', '6R', '9L', '10R', '6L', '9R', '8R', '6L', '10L', '9L']"
534,-1,"['10R', '6R', '6L', '9L', '6R', '8L', '9L', '6L', '8R', '6L', '10L', '9R', '10L', '9R']"
535,-1,"['10R', '9L', '6L', '9R', '10L', '9L', '6R', '7L', '6R', '10L', '9R', '10L', '9L', '8L', '10L', '9R']"
536,-1,"['9R', '9L', '7R', '9L', '6L']"
537,-1,"['6R', '10R', '9R', '9L', '7R', '8L', '7L', '6L', '6L', '9L', '6L', '9R', '7L', '6R', '7L', '9L', '6R', '7R', '6R', '9R', '7R', '9R']"
538,-1,"['7R', '9R', '9R', '8L', '10L', '9L', '9L', '6L', '8R']"
539,1,"['7L', '7L', '7L', '6L', '8R', '7L', '8L', '6R', '8L']"
540,-1,"['9L', '9L', '9L', '8L', '9L', '8R', '10R', '7R', '9R', '6R', '6L', '8R']"
541,-1,"['8R', '8R', '6R']"
542,1,"['7R', '7R', '9L', '10R', '10L', '8L', '6L', '10L', '8L', '7L', '6L', '9L', '10R', '9R', '7L', '6R']"
543,-1,"['6R', '7R', '8R', '9L', '8R']"
544,-1,"['6L', '8L', '8L', '6L', '10R', '7R', '8R']"
545,-1,"['6L', '10R', '6L']"
546,1,"['7L', '9R', '9R', '6R', '8L', '9L']"
547,-1,"['9L', '10R', '8L', '9R', '7R', '6R', '10L', '7R', '8L', '7R', '6R', '8L', '6L', '8R', '9R']"
548,-1,"['7L', '6R', '6R', '9R', '6R', '9L', '8L', '9R', '10L', '8R']"
549,-1,"['6L', '6R', '9R', '6R', '6L', '10R', '9L', '8R', '6L', '9L', '7L', '10L', '9L', '8L', '7L', '9L', '7L', '6R', '8R']"
550,-1,"['9R', '10L', '9L', '7L', '7R', '8L', '10R', '9R', '7L', '10R', '6R', '7L', '9L', '7L', '9R', '10L', '9R', '10R', '6L', '10R', '8R']"
551,1,"['7R', '8R', '9R', '6L', '6R', '7L', '7R', '9R', '8R', '9R', '8L', '9R', '10L', '9L', '8L', '7R', '8R']"
552,1,"['9L', '9R', '9L', '7R', '7L', '7L', '10R', '6L', '6R', '9R', '9L', '8R']"
553,1,"['8R', '8R', '10L', '9L', '6L', '6L', '10L']"
554,1,"['6R', '6L', '9R', '8R', '9L', '8L', '6L', '9L', '10R', '8R', '9R', '10L', '9L', '8L', '6L', '7L', '6R', '10R', '8R']"
555,1,"['8R', '9L', '8R', '6L', '6R', '8L', '8R', '6R', '7L', '6R', '8L', '8L', '10L']"
556,1,"['9L', '9R', '7L', '6R', '8R', '10L', '9R', '10R', '8R', '9L', '10L', '9R', '10R', '9R', '8R', '6R', '7R', '8L']"
557,1,"['8L', '8L', '10L', '8R', '6R', '7R', '8R', '9R', '10L', '10L']"
558,0,"['10R', '7R', '10L', '8R', '10R', '9L', '6R', '9L', '8L', '7L', '6R', '8L', '10L', '9L', '8R']"
559,-1,"['6L', '8L', '6R', '8R', '10L', '6L', '8L']"
560,1,"['9L', '9L', '6R', '6L', '8L', '7L', '6L', '10L', '6L', '7R', '8L', '7L', '6L', '10L', '7R', '8L']"
561,1,"['7R', '8L', '9L', '6L', '7L', '9R', '9L', '8L', '6L', '9R', '8R', '6L', '9L', '8L', '7L', '7L', '6L', '10R', '9L']"
562,1,"['10L', '9L', '9L', '7L', '9R', '10R', '8L', '7R', '9R', '8L']"
563,-1,"['6L', '10R', '9R', '9R', '6R', '10R', '9L', '8L', '6L', '6L', '6R', '6R', '9R', '10R', '7R', '9R', '8R', '9R', '6L', '9L', '8R', '6L', '10R', '6L', '8R', '9R', '10R', '6L']"
564,-1,"['9L', '6R', '9L', '7L', '6L', '10R', '10L', '9R', '10R', '6R', '9L']"
565,-1,"['7R', '10R', '6R', '7R', '6L', '8L', '7R']"
566,-1,"['6L', '8L', '6L', '10L', '7R', '10L', '8L', '9L']"
567,1,"['7R', '6R', '6R', '7R', '8L', '6L', '9L', '10R', '6R', '8R', '10R', '8L']"
568,-1,"['7R', '6R', '7R', '7R', '10L', '9L', '8L', '6R', '10R', '7L', '6L', '6R', '7R', '8R', '9R', '6R', '9L']"
569,1,"['9R', '8R', '6L', '9R', '10R', '7R']"
570,1,"['10L', '10L', '9L', '9R', '8R', '8R', '7R', '8L', '10L']"
571,-1,"['6L', '10L', '7L', '8L']"
572,1,"['9R', '6R', '8R', '9R', '10L', '9R', '9L']"
573,-1,"['7L', '10R', '10L', '9L', '8L', '10R', '6L', '8L', '9L', '7R', '6L', '6L', '9R', '10L', '9L', '8L', '6R', '7R', '8R', '10L']"
574,-1,"['7L', '8R', '6R', '8L', '8L', '6R', '7R', '8R', '6R']"
575,-1,"['6L', '10R', '8R', '8R', '7L', '6R', '8R', '9L', '6R']"
576,1,"['7R', '7R', '6L', '8L', '6R', '8L', '9R', '8R', '10L', '10R', '10L', '9L', '6R', '7R', '9L']"
577,-1,"['7L', '9R', '6R', '9L', '8R', '9R', '7L', '8L', '7L', '9L', '10R', '8R', '9R', '10R', '7L', '6R', '7R', '8R', '9R', '7L', '10L', '7L', '9R', '6L', '10R', '6R']"
578,-1,"['7R', '6L', '8L', '10R', '8L', '8L', '7L', '9L', '8R', '9R', '7R', '10L', '9R', '10R', '7R', '6L', '10R', '8R', '10R']"
579,-1,"['7R', '10L', '9R', '10R', '7R', '8L', '10R', '7R', '8R', '9L', '8R']"
580,-1,"['10R', '8R', '8R', '8L', '8L', '6R', '7L', '6R', '6R', '9R', '10L']"
581,-1,"['7L', '6R', '7R', '8R', '7L', '10L', '9L', '8R', '6R', '7L', '7L', '6R', '7L', '6R', '7R', '8R', '9L']"
582,1,"['9L', '9L', '6R', '9R', '10L', '9R', '10R', '8R', '6L']"
583,1,"['9L', '6L', '6R', '8R', '8L', '7R', '8R', '9L', '8R', '9R', '9L', '8L', '7L', '8L', '10L', '9L', '8R']"
584,1,"['6L', '6R', '7L', '8R', '9L', '9R', '6L', '9R', '10R', '6R', '7R', '9R', '10R', '8R']"
585,1,"['10R', '7R', '7L', '8R', '6R', '10L', '6R']"
586,1,"['8L', '9R', '8L', '7L', '10L', '6L', '6R', '10R', '8L', '10L', '8L', '10L', '9L', '8L', '7R', '8L', '7L', '9L', '7R', '6L', '10L', '10R', '10L', '7L', '6R', '7R', '8L']"
587,-1,"['9R', '9R', '7R']"
588,1,"['8L', '8R', '10L', '10R', '8L', '10L', '6L', '9R', '9R', '9L', '8L']"
589,-1,"['8R', '10R', '7R', '10L', '7R', '9R', '10R', '6R', '7R', '7L', '9L', '8R', '7R', '10R', '10R', '7R', '9R', '10R', '8L', '10R', '9L', '7R', '9L']"
590,1,"['10R', '9R', '7L', '10L', '7R', '8L', '10R', '7L', '6R', '7R', '8R', '9R', '9L', '8L', '7L', '6L', '8R', '9L', '8R', '9L', '8R', '9L', '8R', '9L', '8L']"
591,-1,"['9L', '8R', '10L', '6R', '8L', '6L', '7R', '10L', '8R', '10L', '9L']"
592,-1,"['6L', '8R', '10L', '6L', '6R', '8L', '6R', '6L']"
593,-1,"['8R', '10R', '8R', '6L', '8L', '10R', '7R', '8R', '10L', '6R']"
594,-1,"['10L', '10R', '7L', '10R', '10L', '9L', '9R', '10R', '8L', '9L', '10L', '7R', '10L', '7R', '8R', '9L', '8L', '9L', '6R', '8L', '6R', '7R', '9R', '10R', '8R']"
595,-1,"['9L', '10R', '9R', '7L', '9R', '6L', '9R', '8R', '9R', '6R', '8R', '10R', '8R', '9R', '10L', '6R', '7L', '6L', '10L', '9L']"
596,-1,"['6R', '7L', '10L', '7R', '9R', '6R', '9R', '10R', '6L', '8L', '8L', '8R', '9R', '10L', '9R', '10R', '8R', '7L', '6R', '10R', '8L', '7R']"
597,1,"['6R', '6R', '7L', '10L', '9R', '10L', '8R', '6L', '10L', '10R', '6R', '9L', '6L', '8R', '9R', '10R', '6R', '7R', '8L']"
598,1,"['8R', '7L', '8L', '10R', '7L', '9L', '6R', '10L']"
599,-1,"['10L', '10R', '6R', '7L', '6L', '10R', '7L', '9L', '8R', '9R', '10R', '8R', '6L', '9R', '7L', '10L', '9L', '8R']"
600,-1,"['8L', '10R', '9R', '7L', '8L', '6L', '8L', '7L', '9L', '8L', '7L', '6R']"
601,-1,"['6R', '7R', '8L', '10R', '9L', '6R', '9R', '7L', '7L', '10R', '9L', '10L']"
602,1,"['9R', '10R', '8R', '8R', '10L', '8L', '7R', '8R', '9R', '10R', '6L', '7L', '8L', '9R', '10R']"
603,1,"['6L', '7L', '9R', '8L', '10R', '10L', '7R', '8R', '9L', '8L']"
604,-1,"['7L', '6L', '10L', '8R']"
605,-1,"['8L', '9R', '6L', '10L']"
606,-1,"['6L', '6R', '8R', '8R', '6L', '7L', '10L', '6R', '7L', '6L', '8R', '6R', '7R']"
607,-1,"['8R', '8R', '8R', '7L', '10L', '9L', '8L', '9L', '9L', '10L', '9L', '8R', '9L', '8R']"
608,-1,"['6R', '9R', '9L', '8R', '7L', '10L', '10R', '6L', '10L']"
609,-1,"['8R', '8R', '7L', '7L', '6R', '7L', '8L', '10R', '8L', '7R', '8R']"
610,1,"['6R', '7L', '8L', '7L', '6L', '8L', '7R', '6R']"
611,-1,"['8L', '8L', '7L', '9L', '8L', '7R']"
612,1,"['6R', '7L', '8L', '6L', '10L', '9L', '7R', '10R', '9L', '6R', '9R', '10R', '7R', '7L', '9R', '10R', '8R']"
613,1,"['7R', '10R', '7R', '6R', '9R', '7R', '9L', '8R']"
614,1,"['6R', '10R', '6L', '9L', '9R', '10L', '9R', '10R', '7L', '7L', '6L', '8L', '10L', '9R', '10R', '6L', '7L', '6L', '10R', '10R', '6L', '10L', '9L', '8R']"
615,1,"['7L', '7R', '9R', '10R', '8L', '8L', '8R', '6R', '7L', '6R']"
616,1,"['8L', '7L', '8R', '9L', '10R', '8L', '7L', '7R', '8L']"
617,-1,"['7L', '8R', '9L', '10L', '10R', '9L', '8L', '6R', '8L', '10R', '9L', '6L', '8L', '6R', '8R', '7R', '7L', '9L', '8R']"
618,1,"['8R', '7R', '7R', '9L', '8L', '6R', '10L', '9R', '9R', '10L']"
619,-1,"['6L', '8R', '6R', '8L', '9L', '7R', '10L', '10L', '7R']"
620,0,"['7R', '8R', '8R', '6L', '10L', '7R', '6L', '10L', '8R', '10L', '8L', '7R']"
621,1,"['6R', '7R', '7R', '6R', '10L', '6R', '10L', '7L', '7L', '10R']"
622,-1,"['10L', '7R', '8R', '8L', '7L', '6L', '10L', '9R', '10R', '7R', '7L', '9R', '6L', '9R', '10R', '8L', '7L']"
623,1,"['10L', '8L', '6L', '10L', '10R']"
624,-1,"['8R', '8R', '9L', '7L', '6R', '9R', '7R', '8R', '9R', '10R', '6R']"
625,1,"['8R', '10L', '8L', '6L', '7R', '10L', '9L', '9R', '10L', '9R', '10L', '9R']"
626,-1,"['6L', '7R', '9L', '9R', '10R', '9R', '8R', '8L', '10R', '6L', '9L', '8L', '6R']"
627,-1,"['7R', '7R', '9R', '10L', '9R', '10R', '6L', '7L', '6R']"
628,1,"['10L', '8L', '9R', '9R', '6L', '10R', '10L', '7L', '9R', '10R', '6R', '7R', '6R', '7L', '6L', '9L', '10L', '9R', '8L', '7R', '10L', '7R']"
629,-1,"['7R', '8L', '10L', '6L', '6R', '9L', '7L', '9R', '10R', '8L', '10L', '9R', '10R', '10L']"
630,-1,"['9L', '9R', '6L', '7L', '9R', '8L', '7R', '6L', '8R', '9R', '10L', '8R', '9R', '10R', '7R', '9R', '10L', '6R', '7R', '8L']"
631,-1,"['8L', '9L', '9R', '8L', '10L', '8R', '10L']"
632,1,"['6R', '6L', '6L', '10L', '6L', '7R', '8R', '10L', '9R', '9R', '10L', '9L', '8L', '7L', '6L', '7L', '6L', '9R', '10L']"
633,1,"['7R', '10R', '8R', '10R', '6L', '7R']"
634,-1,"['6R', '7R', '6L', '6R', '7R', '7L', '9R', '10R', '6L', '8R', '9L', '7R', '8L', '6R']"
635,1,"['9L', '8R', '7L', '8L', '6L', '8R', '7L', '6L', '9R', '8R', '9L', '8L']"
636,1,"['8R', '7L', '6L', '10R', '7R', '9L', '8R', '10L', '9L', '7R', '10L', '9R', '9R', '10L', '9R', '10R', '7L', '9R', '8R', '10L', '6L', '10R', '8R']"
637,-1,"['10L', '10R', '9L', '8L', '7R', '6R', '10L', '9L']"
638,-1,"['9L', '8L', '6L', '6L', '7R', '8L', '9R', '9L', '6R', '10R', '6R', '10R']"
639,-1,"['7L', '10L', '7R', '10L', '9R', '10R', '6L', '10L', '9R', '10R', '9L', '10L', '6R', '9R', '8L']"
640,-1,"['6L', '8R', '7L', '7R', '10L', '9L', '8L', '10L', '8L']"
641,-1,"['10R', '9L', '10R', '7L', '8L', '10L', '7L', '6R', '8L', '7L', '6L', '9R', '7R', '6L', '8L', '7L', '6R', '7L', '8R', '6R', '7L', '6L', '7L', '10R', '8L', '6R', '7L', '6L', '8R', '9R', '10L', '9L', '8L']"
642,-1,"['9R', '8R', '10L', '7L', '10L', '8L', '7R', '10R', '8L', '10R', '8L', '7R', '8L']"
643,1,"['7L', '7R', '9L', '7L', '10R', '9R', '8L', '7L', '6R', '9R', '10R', '8L', '7R', '8L', '7R', '8L']"
644,-1,"['9L', '8L', '6L', '6L', '7L', '6L', '6R', '7L', '8R', '7L', '6L']"
645,1,"['7L', '8R', '8R', '10R', '6L', '6L', '8R', '6L', '10L', '9R', '10R', '7L', '8R', '9L', '8L', '7L', '6L', '7R']"
646,-1,"['8L', '7R', '9R', '6R', '9L', '8L']"
647,-1,"['6R', '9R', '10L', '6L', '10L', '10R', '9L', '7L', '6R', '10R', '8R']"
648,-1,"['10R', '6L', '7R', '8L', '8L', '10R', '9R', '10L', '7R', '8L', '10L', '9R']"
649,-1,"['10L', '6L', '10R', '7R', '6L', '8R', '9R']"
650,1,"['9L', '6L', '8R']"
651,1,"['6R', '6R', '7R', '9R', '10L', '7R']"
652,-1,"['7L', '6R', '8R', '9L', '6L', '8L', '6R', '9L', '6R', '9R', '9R', '9R', '10R', '6L', '8R', '9L', '7L', '6R']"
653,0,"['10L', '7L', '6L', '6R', '6R', '7L', '9R', '10L', '9L', '8R', '9R', '10L', '8L']"
654,1,"['8L', '10R', '9R', '6R', '6R', '6L', '9L', '7R', '6L', '8R', '9L', '8L']"
655,1,"['10L', '6R', '7R', '6L', '7L', '6L', '9R', '10R', '8L', '7R', '6R', '7R', '8R']"
656,-1,"['6L', '10L', '6R', '9R', '10R', '7R', '10L', '9L', '7R']"
657,1,"['6R', '7L', '9R', '7R', '10R', '6L', '7L', '6L', '10R', '8R']"
658,-1,"['7L', '10L', '7L', '10R', '7L', '10R', '8L', '7L', '6R', '8L', '7L', '7R', '8R']"
659,-1,"['7L', '6L', '10R', '9R', '10R', '8L', '10L', '9R', '10L', '9L', '10L', '7L', '9R', '10L']"
660,1,"['9R', '9R', '10L', '6R', '10R']"
661,-1,"['7R', '10R', '7L', '10L', '9R', '10R', '8L', '7R', '6L']"
662,-1,"['8R', '7L', '6L', '7R', '9L', '8R', '10L', '9R', '8L', '10L', '9L', '8L', '7L', '6R', '7L', '6R', '7L', '6R', '7R']"
663,-1,"['7L', '9R', '9L', '9L', '7L', '6R', '8L', '7R', '8R', '9L', '8L']"
664,-1,"['10R', '8R', '9R', '10R', '10L', '6R']"
665,1,"['9L', '6L', '7R', '8L', '8R', '10R', '6R', '7L', '8R']"
666,1,"['7L', '10R', '9R', '8R', '6R', '7R', '9L', '9L', '8L', '7L', '6R']"
667,-1,"['6R', '6R', '6L', '8L', '8R', '9L', '8R', '9L']"
668,1,"['10R', '7R', '6L', '6R', '8R', '9R', '6R', '7R', '8L']"
669,-1,"['9L', '7L', '8L', '6R', '9L', '8R', '10L', '9R', '10R', '10R', '7L', '6L', '8L', '10L', '9L']"
670,-1,"['7L', '6R', '10L', '10L', '10R', '9L', '8L', '7L', '6L', '10L', '8L', '9L', '8L', '7R', '8R', '9R']"
671,1,"['10R', '9R', '7R', '9L', '9R', '10L', '9R', '6L', '10R', '7R', '8R', '6L', '8L', '7R', '6R']"
672,1,"['9L', '8R', '9R', '7L', '9L', '9R', '7R', '9R', '10L', '7R', '6L', '9L', '8L', '6R']"
673,-1,"['10R', '9L', '9R', '9L', '10R', '9R', '6L', '8L', '7L']"
674,-1,"['10L', '10R', '6L', '10L', '7R', '9R', '9L', '6R', '9R', '10L', '6L', '10L']"
675,-1,"['8R', '9L', '8L', '10R', '8R', '9R', '7R', '6R']"
676,-1,"['10R', '7R', '6L', '10L', '6R', '7L', '9R', '7L', '9R', '8R', '10L', '8L', '7L']"
677,-1,"['6L', '8L', '7R', '8L', '6R', '10R', '9L', '10L', '6L', '9R']"
678,1,"['6L', '7L', '6L', '6R', '8R', '9L', '8R', '7L', '6L', '8R', '10R', '6R', '8L']"
679,-1,"['6L', '9R', '10R', '7R', '6L', '10L', '9R', '9R', '8L', '7L', '6R', '7R', '10R', '9L', '6R', '7L', '8R', '7L', '6L']"
680,1,"['8L', '6R', '7L', '10L', '9L', '6R', '7L', '6L', '9R', '6L', '9R', '9R', '9R', '10L', '9R', '10L', '9R', '10R', '9R', '6L']"
681,-1,"['10R', '6R', '10L', '9R', '9L', '8R']"
682,1,"['6R', '6L', '7R', '9L', '7R', '8R', '6R', '6R', '6R', '7R', '6L', '10R', '7L', '6R', '7R', '8L', '7R', '8R']"
683,1,"['8R', '6L', '6L', '7R', '8R', '6R', '7L', '7R', '6R', '8L']"
684,1,"['7R', '7L', '9L', '10L', '7L', '6R', '6L', '10R', '8R', '10L', '7R', '8R', '9L', '8L']"
685,1,"['6L', '7R', '6L', '6L', '8R', '7R', '8R', '9R', '6L', '10R', '6R', '9R', '10L', '9R', '10L', '9L', '8L']"
686,-1,"['10L', '9R', '10L', '7R', '8R', '7L', '9R', '6L', '8L', '7L', '6R', '7L', '6L', '8L']"
687,1,"['6L', '7L', '9R', '10L', '8R', '7L', '9R', '6R', '9R', '8L', '7L', '7R', '8R', '9L', '8R', '9L', '8R', '9R', '10L']"
688,1,"['10L', '7L', '6L', '10R', '8R', '9L', '6L', '10L', '8R', '10L', '9L', '8R']"
689,0,"['10R', '6L', '9L', '9L', '10R', '8R', '10L', '6R', '7R', '8L', '7L', '6R', '7L', '10L', '6R']"
690,1,"['10L', '8L', '9L', '6R', '6L', '7L', '6R', '10R', '9L', '7R', '9L', '8R', '6L', '9R', '10R', '9L', '6L', '9R', '7L', '10L', '9R', '10L', '8R', '6L', '9R', '10L', '9L', '8L', '7L', '6L', '7L']"
691,-1,"['8R', '6R', '10L', '9R', '9R', '6L', '10L', '9R', '7L', '10L', '9L', '8R', '9L', '8L']"
692,1,"['10L', '10R', '7L', '8L', '7L', '6R', '9R', '10L', '9R', '9R', '7R', '6R', '10R', '9L', '6L', '8L', '7R', '8R']"
693,1,"['7R', '10L', '7L', '9R', '7L', '9R', '6L', '10R', '10L']"
694,-1,"['8L', '6R', '7R', '10L', '8R', '10L', '7L', '6L', '8L', '10L', '6R', '7R', '8R', '9R', '10L', '8R', '7L', '8L', '10L', '6R']"
695,-1,"['9R', '10L', '7L', '8R', '7L', '9R', '6L', '10L']"
696,-1,"['10L', '6L', '8R', '10L', '7L', '6R', '7L', '6R', '7L', '6R', '7R', '8L', '6R', '7L', '6R', '7R', '8R']"
697,1,"['7R', '9R', '6R', '10R', '6L', '6L', '6L', '8L']"
698,-1,"['8R', '9L', '6L', '9R', '7R', '8R', '9R', '10R', '7L', '6L', '8L', '7L', '6L', '7R']"
699,-1,"['7R', '9L', '7R', '6R', '8L', '6R', '10L', '6R', '8R', '6R', '7R', '9L']"
700,0,"['8L', '8R']"
701,1,"['10R', '6R', '8L']"
702,-1,"['7R', '8L', '7R', '9L', '6R', '7L', '6R', '7R', '8R', '10R', '8L', '7R', '8L', '7L', '6L', '8L', '9L', '8L']"
703,-1,"['10R', '6L', '6R', '9R', '8L']"
704,-1,"['7L', '6R', '10R', '7L', '8L', '8L', '8R', '6L', '8L', '9L', '6L', '8L', '9L', '8R']"
705,-1,"['10L', '8L', '10R', '9R', '6R', '8R', '10L', '9R', '6R', '7L', '10L', '6R']"
706,-1,"['9R', '10R', '8L', '6L', '9L', '6R', '8L', '10R', '6L', '8L', '7R', '6L', '8R', '10R', '9R', '6R']"
