,result,moves
60,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1R', '6L', '2L', '10L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
61,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1R', '9L', '4R', '8L', '2L', '7L', '0L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1R', '6L', '2L', '10L', '1R', '9L', '2L', '8L']"
62,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
63,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '1R', '8L', '1R', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
64,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
65,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
66,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1L', '9L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '4R', '6L', '0L', '7L', '1L', '6L', '0L', '10L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
67,1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '1R', '8L', '1R', '9L', '1R', '8L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '10L', '2L', '9L', '1R', '8L']"
68,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1L', '9L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '9L', '4R', '6L', '0L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R']"
69,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
70,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
71,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1R', '9L', '4R', '8L', '2L', '7L', '0L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1R', '6L', '2L', '10L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R']"
72,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
73,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
74,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
75,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1R', '9L', '4R', '8L', '2L', '7L', '0L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
76,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
77,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1R', '9L', '4R', '8L', '2L', '7L', '0L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
78,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
79,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1R', '6L', '2L', '10L', '1R', '9L', '2L', '8L']"
80,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
81,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1L', '9L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '9L', '4R', '6L', '0L', '8L', '1R']"
82,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
83,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
84,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
85,1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1R', '9L', '2L', '8L', '1R', '7L', '2L', '6L', '1R', '10L', '2L', '9L', '1L', '8L']"
86,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1R', '9L', '4R', '8L', '2L', '7L', '0L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
87,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
88,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1R', '9L', '2L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
89,1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1L', '9L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '4R', '6L', '0L', '7L', '1L', '6L', '0L', '10L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '8L', '0L']"
90,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
91,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
92,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
93,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
94,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R']"
95,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1R', '9L', '2L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
96,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '1R', '8L', '1R', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
97,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1R', '9L', '2L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
98,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
99,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
100,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
101,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
102,1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1R', '9L', '2L', '8L', '1R', '7L', '2L', '6L', '1R', '10L', '2L', '9L', '1L', '8L']"
103,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
104,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1R', '6L', '2L', '10L', '1L', '9L', '0L', '8L', '0L', '7L', '1R', '8L', '0L']"
105,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
106,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
107,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1L', '9L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '9L', '4R', '6L', '0L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1L', '7L', '1R', '7L', '4R', '7L', '2L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '1R', '8L', '2L', '9L', '1R', '8L', '2L', '7L', '1R', '6L', '2L', '10L', '1R', '9L', '2L', '8L']"
108,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
109,-1,"['8L', '0L', '8L', '1L', '8L', '0L', '8L', '1L', '9L', '4R', '8L', '2L', '9L', '0L', '8L', '1R', '7L', '4R', '6L', '0L', '7L', '1R', '6L', '2L', '8L', '0L', '9L', '1R', '8L', '2L']"
110,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '1L', '8L', '0L', '9L', '0L', '8L', '1R', '7L', '2L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
111,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
112,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
113,-1,"['8L', '0L', '8L', '1R', '8L', '4R', '8L', '0L', '8L', '4R', '10L', '2L', '8L']"
114,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
115,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1R', '6L', '2L', '8L', '1R', '9L', '2L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1L', '9L', '0L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1L', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '4R', '8L', '2L', '9L', '0L', '8L', '1L', '7L', '0L', '6L', '0L', '8L', '1R']"
116,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
117,-1,"['0L', '8L', '0L', '8L', '0L', '8L', '0L', '6L', '1L', '8L', '2L', '9L', '0L']"
