,result,moves
769,-1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '3L', '9L', '1R', '8L', '2R', '10L', '0L', '9L', '2R']"
770,1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3R', '9L', '3R', '8L']"
771,1,"['2R', '9L', '0L', '8L', '3R', '9L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '2R']"
772,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '3R', '9L', '0L', '8L', '2R', '8L', '0R', '7L', '2R', '7L', '1L', '8L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1L', '6L', '0R', '8L', '1R']"
773,1,"['2R', '9L', '0L', '8L', '4L', '9L', '2R', '9L', '2R', '9L', '4R', '9L', '3R', '8L', '4R', '8L']"
774,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
775,1,"['8L', '0R', '9L', '3R', '8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '2R']"
776,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
777,-1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0L', '9L', '4L']"
778,1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '4L', '7L', '0R', '6L', '1L', '10L', '0L', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R']"
779,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4L', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1R', '8L', '2R']"
780,1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3R', '6L', '0R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1L', '7L', '0R', '6L', '1L', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '3L', '8L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4R', '8L', '0L', '8L', '2R', '10L', '1L', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L']"
781,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
782,-1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '3L', '9L', '2R', '9L', '1R', '8L', '2R', '9L', '2R', '8L', '3L', '9L', '2R', '8L', '3R', '7L', '0L', '8L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1L', '6L', '3L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
783,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0R', '8L', '3L', '9L', '0L', '9L', '3L', '7L', '3R', '6L', '3L', '8L', '2R']"
784,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '3R', '9L', '4L', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '1R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
785,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
786,-1,"['8L', '4R', '8L', '2R', '8L', '0L', '8L', '2R', '7L', '1R', '6L', '2R', '7L', '0R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '10L', '3R', '9L', '4R', '8L', '0L', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
787,1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '0L', '8L', '2R', '8L', '0R', '7L', '4R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1R', '8L', '2R']"
788,-1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3L', '8L', '1R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R']"
789,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '0R', '6L', '2R', '10L', '1L', '9L', '3R', '8L', '4L', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '0L', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '4R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3R', '8L', '3R', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0R', '6L', '3R', '8L', '3L', '9L', '2R']"
790,-1,"['8L', '0R', '9L', '4R', '8L', '4R', '8L', '2R', '8L', '0R', '10L', '2R', '9L', '1R', '8L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4R', '8L', '0L', '8L', '2R', '10L', '0R', '8L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L']"
791,-1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '0L', '8L', '4L', '9L', '4R', '9L', '3R', '8L', '4L', '6L', '4L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
792,1,"['8L', '3L', '9L', '2R', '8L', '3L', '8L', '2R', '8L', '2R', '8L', '3R', '9L', '3L', '8L']"
793,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
794,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '0R']"
795,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
796,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '0L', '8L', '2R', '8L', '1L', '8L', '0L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L']"
797,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0L', '8L', '1L', '9L', '3L', '10L', '2R', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
798,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '4R', '10L', '0R', '9L', '2R', '8L', '4L', '7L', '1R', '8L', '2R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3R', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R']"
799,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
800,-1,"['8L', '0L', '8L', '4R']"
801,1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '1L', '8L', '0R', '9L', '2R', '8L', '2R', '8L', '1R', '9L', '4L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '3R', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '4L', '7L', '0L', '6L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0L', '6L', '3R', '8L', '3R', '9L', '3R', '8L', '3R', '7L', '4R', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R']"
802,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
803,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
804,1,"['8L', '0R', '9L', '3R', '8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '2R']"
805,-1,"['8L', '1L', '8L', '2R', '8L', '2R', '7L', '2R', '6L', '2R', '8L', '3R', '9L', '4L', '8L', '2R', '9L', '3R', '8L', '0L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '0L', '6L', '1L', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '3R', '7L', '4L', '6L', '0R', '8L', '1L', '9L', '0L', '9L', '2R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
806,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
807,1,"['2R', '9L', '0L', '8L', '3L', '9L', '2R', '10L', '2R', '9L', '2R', '8L', '1R', '9L', '2R', '10L', '3L', '8L', '2R', '9L', '3L', '8L', '2R', '8L', '0L', '8L', '2R', '10L', '0R', '8L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
808,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
809,1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '0L', '8L', '3L', '9L', '3L', '8L', '2R', '7L', '4L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
810,-1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '1L', '8L', '2R', '8L', '0L', '8L', '3R', '9L', '4R', '9L', '2R', '9L', '0L', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3L', '8L', '2R']"
811,1,"['8L', '3L', '9L', '2R', '8L', '0R', '8L', '2R', '8L', '0R', '8L', '1L', '8L', '2R', '8L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3R', '8L', '3R', '7L', '4L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4L', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '1R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '1L', '8L']"
812,1,"['2R', '9L', '0L', '8L', '4L', '9L', '2R', '9L', '2R', '9L', '3L', '8L', '0R', '9L', '2R', '8L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1L', '8L']"
813,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0L', '8L', '1R', '8L', '1L', '6L', '4R', '8L', '0R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '3L', '8L', '2R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '1L', '8L', '0L', '7L', '3R', '8L', '3L', '9L', '2R', '8L', '2R', '10L', '1L', '9L', '3R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0R', '6L', '3L', '10L', '2R']"
814,-1,"['2R', '9L', '0L', '8L', '3R', '9L', '2R', '8L', '1R', '10L', '2R', '8L', '4L', '6L', '3R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '10L', '1L', '9L', '3R', '8L', '0R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
815,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
816,1,"['2R', '9L', '4L', '8L', '2R', '8L', '0R', '8L', '3L', '9L', '1R', '9L', '2R', '8L', '0R', '7L', '2R', '6L', '2R', '10L', '1R', '9L', '2R', '8L']"
817,1,"['8L', '3L', '9L', '2R', '8L', '4R', '8L', '2R', '8L', '2R', '8L', '2R', '8L', '2R', '8L', '0R', '10L', '2R', '9L', '3L']"
818,1,"['8L', '0R', '9L', '4L', '8L', '2R', '9L', '1L', '9L', '2R', '8L', '2R', '8L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1L', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1L', '9L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1L', '8L']"
819,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3R', '10L', '4R', '8L', '0R', '10L', '2R', '9L', '1L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0L', '9L', '2R', '9L', '3R', '9L', '0R', '8L', '3L', '7L', '2R']"
820,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
821,-1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '3L', '7L', '1L', '8L', '2R', '8L', '2R', '10L', '3R', '9L', '0R', '8L']"
822,-1,"['8L', '0R', '9L', '1R', '8L', '2R', '9L', '1L', '9L', '2R', '9L', '3L', '6L', '2R', '7L', '3R', '7L', '0R', '6L', '2R', '10L', '1R', '9L', '2R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '3R', '9L', '1R', '8L', '2R', '7L', '3R', '8L', '3L', '9L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '1R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1L', '9L', '0L', '9L', '2R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
823,1,"['8L', '0L', '8L', '3L', '8L', '3L', '9L', '4L', '8L', '0R', '7L', '2R', '6L', '2R', '8L', '1L', '9L', '3L', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
824,-1,"['8L', '3L', '9L', '2R', '8L', '0L', '8L', '2R', '8L', '2R', '8L', '1L', '8L', '2R', '9L', '2R', '9L', '2R', '9L', '3L', '8L', '2R']"
825,-1,"['8L', '0R', '9L', '1L', '8L', '2R', '9L', '2R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '2R', '9L']"
826,-1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '3L', '9L', '2R', '9L', '1R', '8L', '2R', '9L', '2R', '8L', '3R', '8L', '3L']"
